MedID,Medication
2405,Famciclovir Related Compound B (20 mg) [4-(2-Amino-9H-purin-9-yl)-2-(hydroxymethyl)butyl acetate]
2406,Famciclovir Related Compound C (20 mg) (4-(2-amino-9H-purin-9-yl)-2-methylbutyl acetate)
2407,Famciclovir Related Compound E (25 mg) (2-aminopurine)
2408,Famciclovir Related Compound F (25 mg) (2-Amino-6-chloropurine)
2409,Famciclovir System Suitability Mixture (20 mg) (Mixture of Famciclovir -  Propionyl famciclovir and 6-Chloro famciclovir)
2410,Famotidine (125 mg)
2411,Famotidine Related Compound B (25 mg) (3 - 5-bis[2-[[[2-[(diaminomethylene)amino]thiazol-4-yl]methyl]sulphany]ethyl]-4H-1 - 2 - 4 - 6-thiatriazine1 - 1-dioxide)
2412,Famotidine Related Compound C (25 mg) (3-[[2-(diaminomethyleneamino)thiazol-4-yl]methylthio]-N-sulfamoylpropanamide hydrochloride)
2413,Famotidine Related Compound D (25 mg) (3-[[2-(diaminomethyleneamino)thiazol-4-yl]methylthio]propanamide)
2414,Famotidine Related Compound E (25 mg) (2 - 2'-[4 - 4'-disulfanediylbis(methylene)bis(thiazole-4 - 2-diyl)]diguanidine)
2415,Famotidine Related Compound F (25 mg) (3-[[2-(diaminomethyleneamino)thiazol-4-yl]methylthio]propanoic acid)
2416,Febantel (200 mg)
2417,Febantel Related Compound A (15 mg) (Methyl [[2-[(methoxyacetyl)amino]-4-(phenylthio)phenyl]carbamimidoyl]carbamate)
2418,Febantel Related Compound B (15 mg) (2-(Methoxymethyl)-5-(phenylthio)-1H-benzimidazole)
2419,Felbamate (250 mg)
2420,Felbamate Related Compound A (25 mg) (3-Hydroxy-2-phenylpropyl carbamate)
2421,Felbamate Related Compound B (25 mg) (Phenethyl carbamate)
2422,Felodipine (300 mg)
2423,Felodipine Related Compound A (15 mg) (ethyl methyl 4-(2 - 3-dichlorophenyl)-2 - 6-dimethylpyridine-3 - 5-dicarboxylate)
2424,Fenbendazole (100 mg)
2425,Fenbendazole Related Compound A (30 mg) (Methyl (1H-benzimidazole-2-yl)carbamate)
2426,Fenbendazole Related Compound B (30 mg) (Methyl [5(6)-chlorobenzimidazole-2-yl]carbamate)
2427,Fenofibrate (200 mg)
2428,Fenofibrate Related Compound A (25 mg) ((4-chlorophenyl)(4-hydroxyphenyl)methanone)
2429,Fenofibrate Related Compound B (25 mg) (2-(4-(4-chlorobenzoyl)phenoxy)-2-methylpropanoic acid)
2430,Fenofibrate Related Compound C (25 mg) (1-methylethyl 2-[[2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoyl]oxy]-2-methylpropanoate)
2431,Fenofibric Acid (250 mg) (2-[4-(4-Chlorobenzoyl)phenoxy]-2-methylpropanoic acid)
2432,Fenoldopam Mesylate (200 mg)
2433,Fenoldopam Related Compound A (20 mg) (N-Methyl-6-chloro-2 - 3 - 4 - 5-tetrahydro-1-(4-hydroxyphenyl)-1H-3-benzazepine-7 - 8-diol hydrochloride)
2434,Fenoldopam Related Compound B (20 mg) (1H-3-Benzazapine-7 - 8-diol -  2 - 3 - 4 - 5-tetrahydro-1-(4-hydroxyphenyl)- -  methanesulfonate)
2435,Fenoprofen Calcium (500 mg)
2436,Fenoprofen Sodium (500 mg)
2437,Fentanyl CII (100 mg)
2438,Fentanyl Citrate CII (100 mg)
2439,Fentanyl Related Compound A (100 mg) ((2-bromoethyl)benzene)
2440,Fentanyl Related Compound B (10 mg) (4-Anilinopiperidine)
2441,Fentanyl Related Compound D (10 mg) (N-Phenyl-1-(phenylmethyl)-4-piperidinamine)
2442,Fentanyl Related Compound E CII (10 mg) (N-Phenyl-1-(2-phenylethyl)-4-piperidinamine)
2443,Fentanyl Related Compound G CI (10 mg) (Acetyl fentanyl; N-(1-Phenethylpiperidin-4-yl)-N-phenylacetamide)
2444,Ferrous Sulfate (2 x 1 g)
2445,Ferulic Acid (25 mg) ((E)-3-(4-hydroxy-3-methoxyphenyl)acrylic acid)
2446,Fetal Bovine Serum (10 mL) (INTERNATIONAL COLD CHAIN SHIPMENT REQUIRED)
2447,Fexofenadine (200 mg) (2-(4-{1-Hydroxy-4-[4-(hydroxydiphenylmethyl)piperidin-1-yl]butyl}phenyl)-2-methylpropanoic acid dihydrate)
2448,Fexofenadine Hydrochloride (200 mg)
2449,Fexofenadine Related Compound A (25 mg) (4-[1-oxy-4-[4-(hydroxydiphenylmethyl)-1-piperidinyl]butyl]-alpha - alpha-dimethyl benzeneacetic acid)
2450,Fexofenadine Related Compound B (25 mg) (3-[1-hydroxy-4-[4-(hydroxydiphenylmethyl)-1-piperidinyl]butyl]-alpha - alpha-dimethyl benzeneacetic acid hydrochloride monohydrate)
2451,Fexofenadine Related Compound C (25 mg) ((+/-)-4-[1-hydroxy-4-[4-(hydroxydiphenylmethyl)-1-piperidinyl]-butyl]-isopropylbenzene hydrochloride)
2452,Filgrastim (0.98 mg) (COLD SHIPMENT REQUIRED)
2453,Finasteride (200 mg)
2454,Fingolimod Hydrochloride (300 mg)
2455,Fingolimod System Suitability Mixture (40 mg)
2456,Fish Oil (1 g)
2457,Flavoxate Hydrochloride (200 mg)
2458,Flavoxate Related Compound A (25 mg) (3-methylflavone-8-carboxylic acid)
2459,Flavoxate Related Compound B (20 mg) (3-Methylflavone-8-carboxylic acid methyl ester)
2460,Flavoxate Related Compound C (20 mg) (3-Methylflavone-8-carboxylic acid ethyl ester)
2461,Flax Seed Oil (1 g)
2462,Flecainide Acetate (200 mg)
2463,Flecainide Related Compound A (75 mg) (3-[2 - 5-Bis(2 - 2 - 2-trifluoroethoxy)phenyl]-1 - 5 - 6 - 7 - 8 - 8alpha-hexahydroimidazo-[1 - 5alpha]pyridine hydrochloride)
2464,Floxuridine (250 mg)
2465,Fluconazole (200 mg)
2466,Fluconazole Related Compound A (10 mg) (2-[2-fluoro-4-(1H-1 - 2 - 4-triazol-1-yl)phenyl]-1 - 3-bis(1H-1 - 2 - 4-triazol-1-yl)-propan-2-ol)
2467,Fluconazole Related Compound B (10 mg) (2-(4-fluorophenyl)-1 - 3-bis(1H-1 - 2 - 4-triazol-1-yl)-propan-2-ol)
2468,Fluconazole Related Compound C (10 mg) (1 - 1'-(1 - 3-phenylene)di(1H-1 - 2 - 4-triazole))
2469,Flucytosine (200 mg)
2470,Fludarabine Phosphate (300 mg)
2471,Fludeoxyglucose (100 mg)
2472,Fludeoxyglucose Related Compound A (15 mg) (4 - 7 - 13 - 16 - 21 - 24-hexaoxa-1 - 10-diazabicyclo[8.8.8]hexacosane)
2473,Fludeoxyglucose Related Compound B (10 mg) (2-chloro-2-deoxy-D-glucose)
2474,Fludrocortisone Acetate (200 mg)
2475,Flumazenil (200 mg)
2476,Flumazenil Related Compound A (20 mg) (8-fluoro-5 - 6-dihydro-5-methyl-6-oxo-4H-imidazol-[1 - 5-alpha][1 - 4]benzodiazepine-3-carboxylic acid)
2477,Flumazenil Related Compound B (20 mg) (Ethyl 8-hydroxy-5 - 6-dihydro-5-methyl-6-oxo-4H-imidazol-[1 - 5-alpha][1 - 4]benzodiazepine-3-carboxylate)
2478,Flumazenil Related Compound C (500 mg) (N - N-Dimethylformamide diethyl acetal)
2479,Flumethasone Pivalate (200 mg)
2480,Flunisolide (200 mg)
2481,Flunixin Meglumine (300 mg)
2482,Flunixin Related Compound A (15 mg) (2-Chloronicotinic acid)
2483,Flunixin Related Compound B (25 mg) (2-Methyl-3-(trifluoromethyl)aniline)
2484,Flunixin Related Compound C (50 mg) (Ethyl 2-chloronicotinate)
2485,Fluocinolone Acetonide (200 mg)
2486,Fluocinonide (200 mg)
2487,Fluorescein (200 mg)
2488,Fluorescein Related Compound C (25 mg) (2-(2 - 4-Dihydroxybenzoyl)benzoic acid)
2489,Fluoride Dentifrice: Sodium Fluoride/Silica (4.6 oz)
2490,Fluoride Dentifrice: Sodium Fluoride/Sodium Bicarbonate Powder (4 oz)
2491,Fluoride Dentifrice: Sodium Monofluorophosphate (1000 ppm)/Silica (5.25 oz)
2492,Fluoride Dentifrice: Sodium Monofluorophosphate (1500 ppm)/Silica (5.25 oz)
2493,Fluoride Dentifrice: Sodium Monofluorophosphate-Calcium Carbonate (4.6 oz)
2494,Fluoride Dentifrice: Sodium Monofluorophosphate/Dicalcium Phosphate (4.6 oz)
2495,Fluoride Dentifrice: Stannous Fluoride-Silica (4 oz)
2496,Fluorometholone (200 mg)
2497,Fluorometholone Acetate (200 mg)
2498,Fluorometholone Related Compound A (15 mg) (11Beta - 17alpha-Dihydroxy-6alpha-methylpregna-1 - 4-diene-3 - 20-dione)
2499,Fluoroquinolonic Acid (150 mg)
2500,Fluorouracil (250 mg)
2501,Fluorouracil Related Compound A (25 mg) (Pyrimidine-2 - 4 - 6(1H - 3H - 5H)-trione)
2502,Fluorouracil Related Compound B (25 mg) (Dihydropyrimidine-2 - 4 - 5(3H)-trione)
2503,Fluorouracil Related Compound E (25 mg) (5-Chloropyrimidine-2 - 4(1H - 3H)-dione)
2504,Fluorouracil Related Compound F (25 mg) (2-Ethoxy-5-fluoropyrimidin-4(1H)-one)
2505,Fluoxetine Hydrochloride (200 mg)
2506,Fluoxetine Related Compound A (15 mg) (N-methyl-3-phenyl-3-[(alpha -  alpha -  alpha-trifluoro-m-tolyl)oxy]propylamine hydrochloride)
2507,Fluoxetine Related Compound B (5 mL of a 0.01N HCl Solution -  approx. 2 mg/mL) (N-Methyl-3-phenylpropan-1-amine)
2508,Fluoxetine Related Compound C (15 mg) (4-(methyl{3-phenyl-3-[4-(trifluoromethyl)phenoxy]propyl}amino)-4-oxobutanoic acid)
2509,Fluoxymesterone CIII (200 mg)
2510,Fluphenazine Decanoate Dihydrochloride (300 mg)
2511,Fluphenazine Enanthate Dihydrochloride (125 mg)
2512,Fluphenazine Hydrochloride (125 mg)
2513,Fluphenazine Related Compound A (50 mg) (10-{3-[4-(2-Hydroxyethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine 5-oxide)
2514,Fluphenazine Related Compound B (50 mg) (10-{3-[4-(2-Hydroxyethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine 5 - 5-dioxide)
2515,Flurandrenolide (100 mg)
2516,Flurazepam Hydrochloride CIV (200 mg)
2517,Flurazepam Related Compound C (50 mg) (5-chloro-2-(2-diethylaminoethylamino)-2'-fluorobenzophenone hydrochloride)
2518,Flurazepam Related Compound F (50 mg) (7-chloro-5-(2-fluorophenyl)-1 - 3-dihydro-2H-1 - 4-benzodiazepin-2-one)
2519,Flurbiprofen (200 mg)
2520,Flurbiprofen Related Compound A (100 mg) (2-(4-Biphenylyl)propionic Acid)
2521,Flurbiprofen Sodium (200 mg)
2522,Flutamide (200 mg)
2523,Flutamide Related Compound A (20 mg) (4-nitro-3-(trifluoromethyl)aniline)
2524,Flutamide Related Compound B (20 mg) (N-[4-nitro-3-(trifluoromethyl)phenyl]acetamide)
2525,Fluticasone Propionate (100 mg)
2526,Fluticasone Propionate Nasal Spray Resolution Mixture (25 mg)
2527,Fluticasone Propionate Related Compound D (15 mg) (S-methyl 6alpha -  9alpha-difluoro-11beta-hydroxy-16alpha-methyl-3-oxo-17alpha-propionyloxyandrosta-1 - 4-diene-17beta-carbothioate)
2528,Fluticasone Propionate Related Compound J (15 mg) (6alpha -  9alpha-difluoro-11beta - 17alpha-dihydroxy-16alpha-methyl-3-oxoandrosta-1 - 4-diene-17beta-carboxylic acid)
2529,Fluticasone Propionate Related Compounds Mixture (25 mg)
2530,Fluticasone Propionate Resolution Mixture (25 mg)
2531,Fluticasone Propionate System Suitability Mixture (25 mg) (Fluticasone Propionate and Fluticasone Propionate Related Compounds B -  C and D)
2532,Fluvastatin Related Compound B (15 mg) ([R* - S*-E]-(+/-)-7-[3-(4-fluorophenyl)-1-methylethyl-1H-indol-2-yl]-3 - 5-dihydroxy-6-heptenoic acid 1 - 1 -  dimethylethyl ester)
2533,Fluvastatin Sodium (2 x 350 mg)
2534,Fluvastatin for System Suitability (25 mg) (Fluvastatin sodium and fluvastatin sodium anti-isomer ([R* - R*-E]-(+/-)-7-[3-(4-Fluorophenyl)-1-(methylethyl)-1H-indol-2-yl]-3 - 5-dihydroxy-6-heptenoic acid monosodium salt))
2535,Fluvoxamine Maleate (200 mg)
2536,Foeniculin (4 x 50 mg)
2537,Folic Acid (500 mg) (Vitamin M or Vitamin Bc)
2538,Folic Acid Related Compound A (50 mg) (Calcium Formyltetrahydrofolate)
2539,Fondaparinux Sodium Identification (30 mg)
2540,Fondaparinux Sodium System Suitability Mixture A (2.5 mg)
2541,Fondaparinux Sodium System Suitability Mixture B (2.5 mg)
2542,Fondaparinux Sodium for Assay (0.6 mL) (COLD SHIPMENT REQUIRED)
2543,Formic Acid (1.2 mL/ampule; 3 ampules)
2544,Formononetin (50 mg)
2545,Formoterol Fumarate (200 mg)
2546,Formoterol Fumarate Resolution Mixture (20 mg)
2547,Formoterol Fumarate System Suitability Mixture CI (20 mg)
2548,Forskolin (40 mg) (7Beta-acetoxy-8 - 13-epoxy-1alpha - 6Beta - 9alpha-trihydroxy-labd-14-en-11-one)
2549,Foscarnet Related Compound B (10 mg) (disodium (ethoxyoxidophosphanyl)formate)
2550,Foscarnet Related Compound D (0.27 mL) (O - O-diethyl ethoxycarbonylphosphonate)
2551,Foscarnet Sodium (50 mg)
2552,Fosfomycin Tromethamine (800 mg)
2553,Fosinopril Related Compound A (25 mg) ((4S)-4-cyclohexyl-[(4-phenylbutyl)phosphinyl]acetyl-L-proline)
2554,Fosinopril Related Compound B (25 mg) ((4S)-4-Cyclohexyl-1-[(R)-[(S)-1-hydroxy-2-methylpropoxy](4-phenylbutyl)phosphinyl]acetyl-D-proline propionate (ester) -  hemibarium salt -  sesquihydrate)
2555,Fosinopril Related Compound C (15 mg) ((4S)-4-cyclohexyl-1-[(RS)-1-hydroxy-2-methylpropoxy](4-phenylbutyl)phosphinyl]-acetyl-L-proline propionate (ester) -  sodium salt)
2556,Fosinopril Related Compound D (15 mg) ((4R)-4-cyclohexyl-1-[(R)-[(S)-1-hydroxy-2-methylpropoxy](4-phenylbutyl)phosphinyl]acetyl-L-proline propionate (ester) -  sodium salt)
2557,Fosinopril Related Compound E (15 mg) ((4S)-4-phenyl-1-[(R)-[(S)-1-hydroxy-2-methyl-propoxy](4-phenylbutyl)phospinyl]acetyl-L-proline propionate (ester) -  sodium salt)
2558,Fosinopril Related Compound F (15 mg) ((4S)-4-cyclohexyl-1-[(R)-[(S)-1-hydroxypropoxy](4-phenylbutyl)phosphinyl]acetyl-L-proline propionate(ester) -  sodium salt)
2559,Fosinopril Related Compound G (15 mg) ((4-phenylbutyl)phosphinyl acetic acid -  disodium salt)
2560,Fosinopril Related Compound H (25 mg) (4-phenylbutyl phosphonic acid)
2561,Fosinopril Sodium (200 mg)
2562,Fosphenytoin Sodium (350 mg)
2563,Frovatriptan Racemate (15 mg)
2564,Frovatriptan Related Compound A (20 mg) ((R)-3-Amino-2 - 3 - 4 - 9-tetrahydro-1H-carbazole-6-carboxamide)
2565,Frovatriptan Succinate (200 mg)
2566,Fructose (125 mg)
2567,Fulvestrant (200 mg)
2568,Fulvestrant System Suitability Mixture (30 mg)
2569,Fumaric Acid (200 mg)
2570,Furazolidone (200 mg)
2571,Furosemide (200 mg)
2572,Furosemide Related Compound A (50 mg) (2-Chloro-4-N-furfurylamino-5-sulfamoylbenzoic Acid)
2573,Furosemide Related Compound B (100 mg) (4-Chloro-5-sulfamoylanthranilic Acid)
2574,Gabapentin (250 mg)
2575,Gabapentin Related Compound A (50 mg) (2-Azaspiro[4.5]decan-3-one)
2576,Gabapentin Related Compound B (30 mg) ((1-cyanocyclohexyl)acetic acid) (COLD SHIPMENT REQUIRED)
2577,Gabapentin Related Compound D (10 mg) ((1-(3-oxo-2-aza-spiro[4.5]dec-2-ylmethyl)-cyclohexyl)acetic acid)
2578,Gabapentin Related Compound E (25 mg) (carboxymethyl-cyclohexanecarboxylic acid)
2579,Gadobutrol System Suitability Mixture (30 mg) (A mixture containing Gadobutrol and Gadobutrol dealkyl analog)
2580,Gadodiamide (500 mg)
2581,Gadodiamide Related Compound A (25 mg) (gadolinium sodium diethylenetriamine pentaacetic acid monomethylamide)
2582,Gadodiamide Related Compound B (50 mg) (gadolinium disodium diethylenetriamine pentaacetic acid)
2583,Gadopentetate Monomeglumine (500 mg)
2584,Gadoteridol (500 mg)
2585,Gadoteridol Related Compound A (50 mg) (10-(2-hydroxypropyl)-1 - 4 - 7 - 10-tetraazacyclododecane-1 - 4 - 7-triacetic acid)
2586,Gadoteridol Related Compound B (50 mg) (1 - 4 - 7 - 10-Tetraazacyclododecane-1 - 4 - 7-triacetic acid -  monogadolinium salt)
2587,Gadoteridol Related Compound C (50 mg) (1 - 4 - 7 - 10-Tetraaza-11-oxo-bicyclo[8.2.2]tetradecane-4 - 7-diacetic acid)
2588,Gadoversetamide (200 mg)
2589,Gadoversetamide Related Compound A (200 mg) (Hydrogen[8 - 11 - 14-tris(carboxymethyl)-6-oxo-2-oxa-5 - 8 - 11 - 14-tetraazahexadecan-16-oato(4-)]gadolinium)
2590,Galactitol (500 mg)
2591,Galactosamine Hydrochloride (50 mg)
2592,Galactose (200 mg) (D-Galactopyranose)
2593,Galantamine Hydrobromide (200 mg)
2594,Galantamine Hydrobromide Racemic (15 mg)
2595,Galantamine Hydrobromide Related Compounds Mixture (25 mg)
2596,Gallamine Triethiodide (200 mg)
2597,Gamma Cyclodextrin (200 mg)
2598,Gamma-Aminobutyric Acid (50 mg)
2599,Gamma-Glutamyl-(S)-allyl-L-cysteine (30 mg)
2600,Ganciclovir (200 mg)
2601,Ganciclovir Mono-N-methyl Valinate (10 mg) (2-(RS)-[(guanin-9-yl)methoxy]-3-hydroxypropyl N-methyl-L-valinate hydrochloride)
2602,Ganciclovir Related Compound A (15 mg) ((RS)-2-Amino-9-(2 - 3-dihydroxy-propoxymethyl)-1 - 9-dihydro-purin-6-one)
2603,Ganoderic Acid A (50 mg)
2604,Ganoderma lucidum Fruiting Body Dry Extract (1 g)
2605,Gatifloxacin (300 mg)
2606,Gatifloxacin Related Compound A (15 mg) (1-Cyclopropyl-6-fluoro-8-hydroxy-7-(3-methylpiperazin-1-yl)-4-oxo-1 - 4-dihydroquinoline-3-carboxylic acid)
2607,Gatifloxacin Related Compound D (15 mg) (1-Cyclopropyl-6-fluoro-8-methoxy-4-oxo-7-(piperazin-1-yl)-1 - 4-dihydroquinoline-3-carboxylic acid)
2608,Gatifloxacin Related Compound E (15 mg) (1-Cyclopropyl-6-fluoro-8-methoxy-7-(2-methylpiperazin-1-yl)-4-oxo-1 - 4-dihydroquinoline-3-carboxylic acid monohydrochloride)
2609,Gelatin (500 mg)
2610,Gemcitabine Hydrochloride (200 mg)
2611,Gemfibrozil (200 mg)
2612,Gemfibrozil Related Compound A (20 mg) ((E - Z)-2 - 2-dimethyl-5-[2 - 5-dimethyl-4-(propene-1-yl)phenoxy]valeric acid)
2613,Genistein (15 mg)
2614,Genistin (30 mg)
2615,Gentamicin Sulfate (200 mg)
2616,Gentian Violet (650 mg)
2617,Gibberellic Acid (200 mg)
2618,Ginger Constituent Mixture (0.6 mg) (A freeze-dried mixture of 6-Gingerol and 6-Shogaol)
2619,Ginkgo Terpene Lactones (50 mg)
2620,Ginkgolic Acids (20 mg) (Mixture of ginkgolic acid C13:0 -  ginkgolic acid C15:1 and ginkgolic acid C17:1)
2621,Ginsenoside Rg1 (20 mg)
2622,Glacial Acetic Acid (1.5 mL/ampule; 3 ampules)
2623,Glimepiride (200 mg)
2624,Glimepiride Related Compound A (20 mg) (glimepiride cis-isomer)
2625,Glimepiride Related Compound B (20 mg) (glimepiride sulfonamide -  or 3-Ethyl-4-methyl-2-oxo-N-(4-sulfamoylphenethyl)-2 - 5-dihydro-1H-pyrrole-1-carboxamide)
2626,Glimepiride Related Compound C (20 mg) (glimepiride urethane -  or methyl ((4-(2-(3-ethyl-4-methyl-2-oxo-2 - 5-dihydro-1H-pyrrole-1-carboxamido)ethyl)phenyl)sulfonyl)carbamate)
2627,Glimepiride Related Compound D (20 mg) (Glimepiride 3-isomer -  or 1-[[m-[2-(3-Ethyl-4-methyl-2-oxo-3-pyrroline-1-carboxamido)ethyl]phenyl]sulfonyl]-3-(trans-4-methylcyclohexyl)urea)
2628,Glipizide (125 mg)
2629,Glipizide Related Compound A (25 mg) (N-{2-[(4-aminosulfonyl)phenyl]ethyl}-5-methyl-pyrazinecarboxamide)
2630,Glipizide Related Compound B (15 mg) (6-methyl-N-[2-(4-sulphamoylphenyl)ethyl]pyrazine-2-carboxamide)
2631,Glipizide Related Compound C (15 mg) (1-cyclohexyl-3-[[4-[2-[[(6-methylpyrazin-2-yl)carbonyl]amino]ethyl]phenyl]sulfonyl]urea)
2632,Gluconolactone (100 mg)
2633,Glucosamine Hydrochloride (200 mg)
2634,Glutamic Acid (200 mg)
2635,Glutamine (100 mg)
2636,Glutathione (300 mg)
2637,Glyburide (200 mg)
2638,Glyburide Related Compound A (25 mg) (4-[2-(5-chloro-2-methoxybenzamido)ethyl]benzenesulfonamide)
2639,Glyburide Related Compound B (25 mg) (methyl-[[4-[2-[(5-chloro-2-methoxybenzoyl)-amino]ethyl]phenyl]sulfonyl]carbamate) (AS)
2640,Glycerin (2 mL)
2641,Glyceryl Dibehenate (200 mg) (formerly known as Glyceryl Behenate)
2642,Glyceryl Distearate (500 mg)
2643,Glyceryl Monocaprylate (Type II) (300 mg)
2644,Glyceryl Monocaprylocaprate (Type I) (300 mg)
2645,Glyceryl Monolinoleate (500 mg)
2646,Glyceryl Monooleate 40% (500 mg)
2647,Glyceryl Monooleate 90% (250 mg)
2648,Glyceryl Tricaprylate (3 x 0.5 mL)
2649,Glycine (200 mg)
2650,Glycitein (15 mg)
2651,Glycitin (15 mg)
2652,Glycopyrrolate (200 mg)
2653,Glycopyrrolate Erythro Isomer (25 mg) ((RS)-3-[(RS)-2-cyclopentyl-2-hydroxy-2-phenylacetoxy]-1 - 1-dimethylpyrrolidinium bromide)
2654,Glycopyrrolate Related Compound A (50 mg) (5-Nitrobenzene-1 - 3-dicarboxylic acid)
2655,Glycopyrrolate Related Compound B (50 mg) (1-Methylpyrrolidin-3-yl 2-cyclopentyl-2-hydroxy-2-phenylacetate Hydrochloride)
2656,Glycopyrrolate Related Compound C (25 mg) (2-Cyclopentyl-2-hydroxy-2-phenylacetic acid)
2657,Glycopyrrolate Related Compound I (15 mg) ((RS)-3-[(SR)-2-(4-Chlorophenyl)-2-cyclopentyl-2-hydroxyacetoxy]-1 - 1-dimethylpyrrolidin-1-ium bromide)
2658,Glycopyrrolate Related Compound L (50 mg) (Methyl 2-cyclopentyl-2-hydroxy-2-phenylacetate)
2659,Glycyl-L-Glutamine (200 mg)
2660,Glycyl-L-Tyrosine (200 mg)
2661,Glycyrrhizic Acid (25 mg)
2662,Gonadorelin Acetate (50 mg) (INTERNATIONAL COLD CHAIN SHIPMENT REQUIRED)
2663,Gonadorelin Acetate Related Compound A (10 mg) (gonadorelin free acid trifluoroacetate salt) (COLD SHIPMENT REQUIRED)
2664,Gonadorelin Hydrochloride (6.53 mg) (COLD SHIPMENT REQUIRED)
2665,Goserelin Acetate (100 mg) (COLD SHIPMENT REQUIRED)
2666,Goserelin Related Compound A (2 mg) (4-D-Serine Goserelin) (COLD SHIPMENT REQUIRED)
2667,Goserelin System Suitability Mixture (1.075 mg) (COLD SHIPMENT REQUIRED)
2668,Graftskin Reference Photomicrographs (CD)
2669,Gramicidin (200 mg)
2670,Granisetron (100 mg)
2671,Granisetron Hydrochloride (150 mg)
2672,Granisetron Related Compound A (15 mg) (2-methyl-N-[(1R - 3r - 5S)-9-methyl-9-azabicyclo[3.3.1]non-3-yl]-2H-indazole-3-carboxamide)
2673,Granisetron Related Compound B (15 mg) (N-[(1R - 3r - 5S)-9-methyl-9-azabicyclo[3.3.1]non-3-yl]-1H-indazole-3-carboxamide)
2674,Granisetron Related Compound C (15 mg) (N-[(1R - 3r - 5S)-9-azabicyclo[3.3.1]non-3-yl]-1-methyl-1H-indazole-3-carboxamide hydrochloride)
2675,Granisetron Related Compound D (15 mg) (1-methyl-1H-indazole-3-carboxylic acid)
2676,Granisetron Related Compound E (15 mg) ((1R - 3r - 5S)-9-methyl-9-azabicyclo[3.3.1]nonan-3-amine acetate)
2677,Grape Seeds Oligomeric Proanthocyanidins (500 mg)
2678,Griseofulvin (200 mg)
2679,Griseofulvin Permeability Diameter (2 g)
2680,Guaiacol (1 g) (2-Methoxyphenol)
2681,Guaifenesin (200 mg)
2682,Guanabenz Acetate (200 mg)
2683,Guanethidine Monosulfate (200 mg)
2684,Guanfacine Hydrochloride (125 mg)
2685,Guanidine Hydrochloride (100 mg)
2686,Guanine (100 mg)
2687,Guggulsterone Z (25 mg)
2688,Gymnemagenin (15 mg)
2689,Halcinonide (200 mg)
2690,Halobetasol Propionate (200 mg)
2691,Haloperidol (200 mg)
2692,Haloperidol Decanoate (200 mg)
2693,Haloperidol Related Compound A (10 mg) (4 - 4'-Bis[4-(p-chlorophenyl)-4-hydroxypiperidino]-butyrophenone)
2694,Haloperidol Related Compound B (10 mg) (4-[4-(4-Chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(2-fluorophenyl)butan-1-one)
2695,Halothane (1 mL)
2696,Hemoglobin Protease Substrate (100 g) (INTERNATIONAL COLD CHAIN SHIPMENT REQUIRED)
2697,Heparin Sodium Identification (50 mg) (COLD SHIPMENT REQUIRED)
2698,Heparin Sodium Molecular Weight Calibrant (10.3 mg)
2699,Heparin Sodium System Suitability (50 mg)
2700,Heparin Sodium for Assays (9.5 mg) (COLD SHIPMENT REQUIRED)
2701,Heparin Sodium with Oversulfated Chondroitin Sulfate (8.8 mg)
2702,Heptamethyl Trisiloxane (150 mg) (1 - 1 - 1 - 3 - 5 - 5 - 5-Heptamethyltrisiloxane)
2703,Heptane (1.2 mL/ampule; 3 ampules)
2704,Hesperidin (200 mg)
2705,Hexachlorophene (500 mg)
2706,Hexacosanol (100 mg)
2707,Hexylene Glycol (125 mg)
2708,Hexylresorcinol (200 mg)
2709,High Density Polyethylene (3 strips)
2710,High Molecular Weight Filgrastim (0.7 mg) (COLD SHIPMENT REQUIRED)
2711,High Molecular Weight Insulin Human (8.4 mg) (COLD SHIPMENT REQUIRED)
2712,Histamine Dihydrochloride (250 mg)
2713,Homatropine Hydrobromide (200 mg)
2714,Homatropine Methylbromide (250 mg)
2715,"Homopolymer Polypropylene (3 Strips -  2"" x 2 1/2"" each)"
2716,Homosalate (500 mg)
2717,Human Chorionic Gonadotropin (1 vial -  5 - 760 USP Units per package) (COLD SHIPMENT REQUIRED)
2718,Human Fibroblast-Derived Skin Substitute Reference Photomicrographs (CD)
2719,Hydralazine Hydrochloride (200 mg)
2720,Hydrastine (10 mg)
2721,Hydrochlorothiazide (200 mg)
2722,Hydrocodone Bitartrate CII (100 mg)
2723,Hydrocodone CII (125 mg)
2724,Hydrocodone Related Compound A CII (70 mg) (4-hydroxy-3-methoxy-17-methylmorphinan-6-one)
